0.5259430408477783,35443,matrix_first_down
0.5433931350708008,35441,matrix_first_up
0.5436608791351318,35442,matrix_first_up_transpose
0.5503420829772949,35444,matrix_first_down_transpose
0.5007119178771973,35447,matrix_first_down
0.5149712562561035,35448,matrix_first_down_transpose
0.5237619876861572,35445,matrix_first_up
0.5237870216369629,35446,matrix_first_up_transpose
0.6160118579864502,35452,matrix_first_down_transpose
0.6316380500793457,35450,matrix_first_up_transpose
0.637336015701294,35451,matrix_first_down
0.6454720497131348,35449,matrix_first_up
0.4173741340637207,35453,matrix_first_up
0.42340803146362305,35455,matrix_first_down
0.44364500045776367,35454,matrix_first_up_transpose
0.48207902908325195,35456,matrix_first_down_transpose
0.7709589004516602,35459,matrix_first_down
0.7787928581237793,35458,matrix_first_up_transpose
0.7831642627716064,35460,matrix_first_down_transpose
0.8257460594177246,35457,matrix_first_up
0.7241508960723877,35464,matrix_first_down
0.7104098796844482,35465,matrix_first_down_transpose
0.7506809234619141,35462,matrix_first_up
0.7592620849609375,35463,matrix_first_up_transpose
0.6408212184906006,35469,matrix_first_down
0.6504509449005127,35468,matrix_first_up_transpose
0.6538822650909424,35470,matrix_first_down_transpose
0.6639158725738525,35467,matrix_first_up
1.024446964263916,35471,matrix_first_up
1.0111751556396484,35474,matrix_first_down_transpose
1.070991039276123,35472,matrix_first_up_transpose
1.0721516609191895,35473,matrix_first_down
1.0695931911468506,35478,matrix_first_down_transpose
1.1163201332092285,35477,matrix_first_down
1.131479024887085,35475,matrix_first_up
1.1320948600769043,35476,matrix_first_up_transpose
0.7627038955688477,35481,matrix_first_down
0.7834088802337646,35479,matrix_first_up
0.7790908813476562,35482,matrix_first_down_transpose
0.7972242832183838,35480,matrix_first_up_transpose
0.46382594108581543,35489,matrix_first_up_transpose
0.47193288803100586,35488,matrix_first_up
0.47170305252075195,35491,matrix_first_down_transpose
0.47434496879577637,35490,matrix_first_down
0.5335690975189209,35495,matrix_first_down_transpose
0.5449090003967285,35494,matrix_first_down
0.5511491298675537,35492,matrix_first_up
0.5524632930755615,35493,matrix_first_up_transpose
0.4032588005065918,35497,matrix_first_up
0.4082059860229492,35499,matrix_first_down
0.4116480350494385,35500,matrix_first_down_transpose
0.4304518699645996,35498,matrix_first_up_transpose
0.4674110412597656,35502,matrix_first_up_transpose
0.4690842628479004,35503,matrix_first_down
0.4768519401550293,35504,matrix_first_down_transpose
0.49352121353149414,35501,matrix_first_up
0.4318838119506836,35505,matrix_first_up
0.42932987213134766,35508,matrix_first_down_transpose
0.43639469146728516,35507,matrix_first_down
0.4628028869628906,35506,matrix_first_up_transpose
0.41776275634765625,35509,matrix_first_up
0.4233400821685791,35512,matrix_first_down_transpose
0.4318368434906006,35511,matrix_first_down
0.4351930618286133,35510,matrix_first_up_transpose
0.42559099197387695,35516,matrix_first_down_transpose
0.4331510066986084,35513,matrix_first_up
0.4379289150238037,35514,matrix_first_up_transpose
0.44159507751464844,35515,matrix_first_down
0.38486790657043457,35520,matrix_first_down_transpose
0.3995029926300049,35519,matrix_first_down
0.4018878936767578,35518,matrix_first_up_transpose
0.41179895401000977,35517,matrix_first_up
0.42180299758911133,35524,matrix_first_down_transpose
0.4304671287536621,35521,matrix_first_up
0.42627906799316406,35523,matrix_first_down
0.43465209007263184,35522,matrix_first_up_transpose
0.40974903106689453,35527,matrix_first_down
0.4097170829772949,35528,matrix_first_down_transpose
0.4231071472167969,35526,matrix_first_up_transpose
0.4340839385986328,35525,matrix_first_up
